CustomerID,Name,City,Amount
18763,Customer_18763,City_63,187630
18764,Customer_18764,City_64,187640
18765,Customer_18765,City_65,187650
18766,Customer_18766,City_66,187660
18767,Customer_18767,City_67,187670
18768,Customer_18768,City_68,187680
18769,Customer_18769,City_69,187690
18770,Customer_18770,City_70,187700
18771,Customer_18771,City_71,187710
18772,Customer_18772,City_72,187720
18773,Customer_18773,City_73,187730
18774,Customer_18774,City_74,187740
18775,Customer_18775,City_75,187750
18776,Customer_18776,City_76,187760
18777,Customer_18777,City_77,187770
18778,Customer_18778,City_78,187780
18779,Customer_18779,City_79,187790
18780,Customer_18780,City_80,187800
18781,Customer_18781,City_81,187810
18782,Customer_18782,City_82,187820
18783,Customer_18783,City_83,187830
18784,Customer_18784,City_84,187840
18785,Customer_18785,City_85,187850
18786,Customer_18786,City_86,187860
18787,Customer_18787,City_87,187870
18788,Customer_18788,City_88,187880
18789,Customer_18789,City_89,187890
18790,Customer_18790,City_90,187900
18791,Customer_18791,City_91,187910
18792,Customer_18792,City_92,187920
18793,Customer_18793,City_93,187930
18794,Customer_18794,City_94,187940
18795,Customer_18795,City_95,187950
18796,Customer_18796,City_96,187960
18797,Customer_18797,City_97,187970
18798,Customer_18798,City_98,187980
18799,Customer_18799,City_99,187990
18800,Customer_18800,City_0,188000
18801,Customer_18801,City_1,188010
18802,Customer_18802,City_2,188020
18803,Customer_18803,City_3,188030
18804,Customer_18804,City_4,188040
18805,Customer_18805,City_5,188050
18806,Customer_18806,City_6,188060
18807,Customer_18807,City_7,188070
18808,Customer_18808,City_8,188080
18809,Customer_18809,City_9,188090
18810,Customer_18810,City_10,188100
18811,Customer_18811,City_11,188110
18812,Customer_18812,City_12,188120
18813,Customer_18813,City_13,188130
18814,Customer_18814,City_14,188140
18815,Customer_18815,City_15,188150
18816,Customer_18816,City_16,188160
18817,Customer_18817,City_17,188170
18818,Customer_18818,City_18,188180
18819,Customer_18819,City_19,188190
18820,Customer_18820,City_20,188200
18821,Customer_18821,City_21,188210
18822,Customer_18822,City_22,188220
18823,Customer_18823,City_23,188230
18824,Customer_18824,City_24,188240
18825,Customer_18825,City_25,188250
18826,Customer_18826,City_26,188260
18827,Customer_18827,City_27,188270
18828,Customer_18828,City_28,188280
18829,Customer_18829,City_29,188290
18830,Customer_18830,City_30,188300
18831,Customer_18831,City_31,188310
18832,Customer_18832,City_32,188320
18833,Customer_18833,City_33,188330
18834,Customer_18834,City_34,188340
18835,Customer_18835,City_35,188350
18836,Customer_18836,City_36,188360
18837,Customer_18837,City_37,188370
18838,Customer_18838,City_38,188380
18839,Customer_18839,City_39,188390
18840,Customer_18840,City_40,188400
18841,Customer_18841,City_41,188410
18842,Customer_18842,City_42,188420
18843,Customer_18843,City_43,188430
18844,Customer_18844,City_44,188440
18845,Customer_18845,City_45,188450
18846,Customer_18846,City_46,188460
18847,Customer_18847,City_47,188470
18848,Customer_18848,City_48,188480
18849,Customer_18849,City_49,188490
18850,Customer_18850,City_50,188500
18851,Customer_18851,City_51,188510
18852,Customer_18852,City_52,188520
18853,Customer_18853,City_53,188530
18854,Customer_18854,City_54,188540
18855,Customer_18855,City_55,188550
18856,Customer_18856,City_56,188560
18857,Customer_18857,City_57,188570
18858,Customer_18858,City_58,188580
18859,Customer_18859,City_59,188590
18860,Customer_18860,City_60,188600
18861,Customer_18861,City_61,188610
18862,Customer_18862,City_62,188620
18863,Customer_18863,City_63,188630
18864,Customer_18864,City_64,188640
18865,Customer_18865,City_65,188650
18866,Customer_18866,City_66,188660
18867,Customer_18867,City_67,188670
18868,Customer_18868,City_68,188680
18869,Customer_18869,City_69,188690
18870,Customer_18870,City_70,188700
18871,Customer_18871,City_71,188710
18872,Customer_18872,City_72,188720
18873,Customer_18873,City_73,188730
18874,Customer_18874,City_74,188740
18875,Customer_18875,City_75,188750
18876,Customer_18876,City_76,188760
18877,Customer_18877,City_77,188770
18878,Customer_18878,City_78,188780
18879,Customer_18879,City_79,188790
18880,Customer_18880,City_80,188800
18881,Customer_18881,City_81,188810
18882,Customer_18882,City_82,188820
18883,Customer_18883,City_83,188830
18884,Customer_18884,City_84,188840
18885,Customer_18885,City_85,188850
18886,Customer_18886,City_86,188860
18887,Customer_18887,City_87,188870
18888,Customer_18888,City_88,188880
18889,Customer_18889,City_89,188890
18890,Customer_18890,City_90,188900
18891,Customer_18891,City_91,188910
18892,Customer_18892,City_92,188920
18893,Customer_18893,City_93,188930
18894,Customer_18894,City_94,188940
18895,Customer_18895,City_95,188950
18896,Customer_18896,City_96,188960
18897,Customer_18897,City_97,188970
18898,Customer_18898,City_98,188980
18899,Customer_18899,City_99,188990
18900,Customer_18900,City_0,189000
18901,Customer_18901,City_1,189010
18902,Customer_18902,City_2,189020
18903,Customer_18903,City_3,189030
18904,Customer_18904,City_4,189040
18905,Customer_18905,City_5,189050
18906,Customer_18906,City_6,189060
18907,Customer_18907,City_7,189070
18908,Customer_18908,City_8,189080
18909,Customer_18909,City_9,189090
18910,Customer_18910,City_10,189100
18911,Customer_18911,City_11,189110
18912,Customer_18912,City_12,189120
18913,Customer_18913,City_13,189130
18914,Customer_18914,City_14,189140
18915,Customer_18915,City_15,189150
18916,Customer_18916,City_16,189160
18917,Customer_18917,City_17,189170
18918,Customer_18918,City_18,189180
18919,Customer_18919,City_19,189190
18920,Customer_18920,City_20,189200
18921,Customer_18921,City_21,189210
18922,Customer_18922,City_22,189220
18923,Customer_18923,City_23,189230
18924,Customer_18924,City_24,189240
18925,Customer_18925,City_25,189250
18926,Customer_18926,City_26,189260
18927,Customer_18927,City_27,189270
18928,Customer_18928,City_28,189280
18929,Customer_18929,City_29,189290
18930,Customer_18930,City_30,189300
18931,Customer_18931,City_31,189310
18932,Customer_18932,City_32,189320
18933,Customer_18933,City_33,189330
18934,Customer_18934,City_34,189340
18935,Customer_18935,City_35,189350
18936,Customer_18936,City_36,189360
18937,Customer_18937,City_37,189370
18938,Customer_18938,City_38,189380
18939,Customer_18939,City_39,189390
18940,Customer_18940,City_40,189400
18941,Customer_18941,City_41,189410
18942,Customer_18942,City_42,189420
18943,Customer_18943,City_43,189430
18944,Customer_18944,City_44,189440
18945,Customer_18945,City_45,189450
18946,Customer_18946,City_46,189460
18947,Customer_18947,City_47,189470
18948,Customer_18948,City_48,189480
18949,Customer_18949,City_49,189490
18950,Customer_18950,City_50,189500
18951,Customer_18951,City_51,189510
18952,Customer_18952,City_52,189520
18953,Customer_18953,City_53,189530
18954,Customer_18954,City_54,189540
18955,Customer_18955,City_55,189550
18956,Customer_18956,City_56,189560
18957,Customer_18957,City_57,189570
18958,Customer_18958,City_58,189580
18959,Customer_18959,City_59,189590
18960,Customer_18960,City_60,189600
18961,Customer_18961,City_61,189610
18962,Customer_18962,City_62,189620
18963,Customer_18963,City_63,189630
18964,Customer_18964,City_64,189640
18965,Customer_18965,City_65,189650
18966,Customer_18966,City_66,189660
18967,Customer_18967,City_67,189670
18968,Customer_18968,City_68,189680
18969,Customer_18969,City_69,189690
18970,Customer_18970,City_70,189700
18971,Customer_18971,City_71,189710
18972,Customer_18972,City_72,189720
18973,Customer_18973,City_73,189730
18974,Customer_18974,City_74,189740
18975,Customer_18975,City_75,189750
18976,Customer_18976,City_76,189760
18977,Customer_18977,City_77,189770
18978,Customer_18978,City_78,189780
18979,Customer_18979,City_79,189790
18980,Customer_18980,City_80,189800
18981,Customer_18981,City_81,189810
18982,Customer_18982,City_82,189820
18983,Customer_18983,City_83,189830
18984,Customer_18984,City_84,189840
18985,Customer_18985,City_85,189850
18986,Customer_18986,City_86,189860
18987,Customer_18987,City_87,189870
18988,Customer_18988,City_88,189880
18989,Customer_18989,City_89,189890
18990,Customer_18990,City_90,189900
18991,Customer_18991,City_91,189910
18992,Customer_18992,City_92,189920
18993,Customer_18993,City_93,189930
18994,Customer_18994,City_94,189940
18995,Customer_18995,City_95,189950
18996,Customer_18996,City_96,189960
18997,Customer_18997,City_97,189970
18998,Customer_18998,City_98,189980
18999,Customer_18999,City_99,189990
19000,Customer_19000,City_0,190000
19001,Customer_19001,City_1,190010
19002,Customer_19002,City_2,190020
19003,Customer_19003,City_3,190030
19004,Customer_19004,City_4,190040
19005,Customer_19005,City_5,190050
19006,Customer_19006,City_6,190060
19007,Customer_19007,City_7,190070
19008,Customer_19008,City_8,190080
19009,Customer_19009,City_9,190090
19010,Customer_19010,City_10,190100
19011,Customer_19011,City_11,190110
19012,Customer_19012,City_12,190120
19013,Customer_19013,City_13,190130
19014,Customer_19014,City_14,190140
19015,Customer_19015,City_15,190150
19016,Customer_19016,City_16,190160
19017,Customer_19017,City_17,190170
19018,Customer_19018,City_18,190180
19019,Customer_19019,City_19,190190
19020,Customer_19020,City_20,190200
19021,Customer_19021,City_21,190210
19022,Customer_19022,City_22,190220
19023,Customer_19023,City_23,190230
19024,Customer_19024,City_24,190240
19025,Customer_19025,City_25,190250
19026,Customer_19026,City_26,190260
19027,Customer_19027,City_27,190270
19028,Customer_19028,City_28,190280
19029,Customer_19029,City_29,190290
19030,Customer_19030,City_30,190300
19031,Customer_19031,City_31,190310
19032,Customer_19032,City_32,190320
19033,Customer_19033,City_33,190330
19034,Customer_19034,City_34,190340
19035,Customer_19035,City_35,190350
19036,Customer_19036,City_36,190360
19037,Customer_19037,City_37,190370
19038,Customer_19038,City_38,190380
19039,Customer_19039,City_39,190390
19040,Customer_19040,City_40,190400
19041,Customer_19041,City_41,190410
19042,Customer_19042,City_42,190420
19043,Customer_19043,City_43,190430
19044,Customer_19044,City_44,190440
19045,Customer_19045,City_45,190450
19046,Customer_19046,City_46,190460
19047,Customer_19047,City_47,190470
19048,Customer_19048,City_48,190480
19049,Customer_19049,City_49,190490
19050,Customer_19050,City_50,190500
19051,Customer_19051,City_51,190510
19052,Customer_19052,City_52,190520
19053,Customer_19053,City_53,190530
19054,Customer_19054,City_54,190540
19055,Customer_19055,City_55,190550
19056,Customer_19056,City_56,190560
19057,Customer_19057,City_57,190570
19058,Customer_19058,City_58,190580
19059,Customer_19059,City_59,190590
19060,Customer_19060,City_60,190600
19061,Customer_19061,City_61,190610
19062,Customer_19062,City_62,190620
19063,Customer_19063,City_63,190630
19064,Customer_19064,City_64,190640
19065,Customer_19065,City_65,190650
19066,Customer_19066,City_66,190660
19067,Customer_19067,City_67,190670
19068,Customer_19068,City_68,190680
19069,Customer_19069,City_69,190690
19070,Customer_19070,City_70,190700
19071,Customer_19071,City_71,190710
19072,Customer_19072,City_72,190720
19073,Customer_19073,City_73,190730
19074,Customer_19074,City_74,190740
19075,Customer_19075,City_75,190750
19076,Customer_19076,City_76,190760
19077,Customer_19077,City_77,190770
19078,Customer_19078,City_78,190780
19079,Customer_19079,City_79,190790
19080,Customer_19080,City_80,190800
19081,Customer_19081,City_81,190810
19082,Customer_19082,City_82,190820
19083,Customer_19083,City_83,190830
19084,Customer_19084,City_84,190840
19085,Customer_19085,City_85,190850
19086,Customer_19086,City_86,190860
19087,Customer_19087,City_87,190870
19088,Customer_19088,City_88,190880
19089,Customer_19089,City_89,190890
19090,Customer_19090,City_90,190900
19091,Customer_19091,City_91,190910
19092,Customer_19092,City_92,190920
19093,Customer_19093,City_93,190930
19094,Customer_19094,City_94,190940
19095,Customer_19095,City_95,190950
19096,Customer_19096,City_96,190960
19097,Customer_19097,City_97,190970
19098,Customer_19098,City_98,190980
19099,Customer_19099,City_99,190990
19100,Customer_19100,City_0,191000
19101,Customer_19101,City_1,191010
19102,Customer_19102,City_2,191020
19103,Customer_19103,City_3,191030
19104,Customer_19104,City_4,191040
19105,Customer_19105,City_5,191050
19106,Customer_19106,City_6,191060
19107,Customer_19107,City_7,191070
19108,Customer_19108,City_8,191080
19109,Customer_19109,City_9,191090
19110,Customer_19110,City_10,191100
19111,Customer_19111,City_11,191110
19112,Customer_19112,City_12,191120
19113,Customer_19113,City_13,191130
19114,Customer_19114,City_14,191140
19115,Customer_19115,City_15,191150
19116,Customer_19116,City_16,191160
19117,Customer_19117,City_17,191170
19118,Customer_19118,City_18,191180
19119,Customer_19119,City_19,191190
19120,Customer_19120,City_20,191200
19121,Customer_19121,City_21,191210
19122,Customer_19122,City_22,191220
19123,Customer_19123,City_23,191230
19124,Customer_19124,City_24,191240
19125,Customer_19125,City_25,191250
19126,Customer_19126,City_26,191260
19127,Customer_19127,City_27,191270
19128,Customer_19128,City_28,191280
19129,Customer_19129,City_29,191290
19130,Customer_19130,City_30,191300
19131,Customer_19131,City_31,191310
19132,Customer_19132,City_32,191320
19133,Customer_19133,City_33,191330
19134,Customer_19134,City_34,191340
19135,Customer_19135,City_35,191350
19136,Customer_19136,City_36,191360
19137,Customer_19137,City_37,191370
19138,Customer_19138,City_38,191380
19139,Customer_19139,City_39,191390
19140,Customer_19140,City_40,191400
19141,Customer_19141,City_41,191410
19142,Customer_19142,City_42,191420
19143,Customer_19143,City_43,191430
19144,Customer_19144,City_44,191440
19145,Customer_19145,City_45,191450
19146,Customer_19146,City_46,191460
19147,Customer_19147,City_47,191470
19148,Customer_19148,City_48,191480
19149,Customer_19149,City_49,191490
19150,Customer_19150,City_50,191500
19151,Customer_19151,City_51,191510
19152,Customer_19152,City_52,191520
19153,Customer_19153,City_53,191530
19154,Customer_19154,City_54,191540
19155,Customer_19155,City_55,191550
19156,Customer_19156,City_56,191560
19157,Customer_19157,City_57,191570
19158,Customer_19158,City_58,191580
19159,Customer_19159,City_59,191590
19160,Customer_19160,City_60,191600
19161,Customer_19161,City_61,191610
19162,Customer_19162,City_62,191620
19163,Customer_19163,City_63,191630
19164,Customer_19164,City_64,191640
19165,Customer_19165,City_65,191650
19166,Customer_19166,City_66,191660
19167,Customer_19167,City_67,191670
19168,Customer_19168,City_68,191680
19169,Customer_19169,City_69,191690
19170,Customer_19170,City_70,191700
19171,Customer_19171,City_71,191710
19172,Customer_19172,City_72,191720
19173,Customer_19173,City_73,191730
19174,Customer_19174,City_74,191740
19175,Customer_19175,City_75,191750
19176,Customer_19176,City_76,191760
19177,Customer_19177,City_77,191770
19178,Customer_19178,City_78,191780
19179,Customer_19179,City_79,191790
19180,Customer_19180,City_80,191800
19181,Customer_19181,City_81,191810
19182,Customer_19182,City_82,191820
19183,Customer_19183,City_83,191830
19184,Customer_19184,City_84,191840
19185,Customer_19185,City_85,191850
19186,Customer_19186,City_86,191860
19187,Customer_19187,City_87,191870
19188,Customer_19188,City_88,191880
19189,Customer_19189,City_89,191890
19190,Customer_19190,City_90,191900
19191,Customer_19191,City_91,191910
19192,Customer_19192,City_92,191920
19193,Customer_19193,City_93,191930
19194,Customer_19194,City_94,191940
19195,Customer_19195,City_95,191950
19196,Customer_19196,City_96,191960
19197,Customer_19197,City_97,191970
19198,Customer_19198,City_98,191980
19199,Customer_19199,City_99,191990
19200,Customer_19200,City_0,192000
19201,Customer_19201,City_1,192010
19202,Customer_19202,City_2,192020
19203,Customer_19203,City_3,192030
19204,Customer_19204,City_4,192040
19205,Customer_19205,City_5,192050
19206,Customer_19206,City_6,192060
19207,Customer_19207,City_7,192070
19208,Customer_19208,City_8,192080
19209,Customer_19209,City_9,192090
19210,Customer_19210,City_10,192100
19211,Customer_19211,City_11,192110
19212,Customer_19212,City_12,192120
19213,Customer_19213,City_13,192130
19214,Customer_19214,City_14,192140
19215,Customer_19215,City_15,192150
19216,Customer_19216,City_16,192160
19217,Customer_19217,City_17,192170
19218,Customer_19218,City_18,192180
19219,Customer_19219,City_19,192190
19220,Customer_19220,City_20,192200
19221,Customer_19221,City_21,192210
19222,Customer_19222,City_22,192220
19223,Customer_19223,City_23,192230
19224,Customer_19224,City_24,192240
19225,Customer_19225,City_25,192250
19226,Customer_19226,City_26,192260
19227,Customer_19227,City_27,192270
19228,Customer_19228,City_28,192280
19229,Customer_19229,City_29,192290
19230,Customer_19230,City_30,192300
19231,Customer_19231,City_31,192310
19232,Customer_19232,City_32,192320
19233,Customer_19233,City_33,192330
19234,Customer_19234,City_34,192340
19235,Customer_19235,City_35,192350
19236,Customer_19236,City_36,192360
19237,Customer_19237,City_37,192370
19238,Customer_19238,City_38,192380
19239,Customer_19239,City_39,192390
19240,Customer_19240,City_40,192400
19241,Customer_19241,City_41,192410
19242,Customer_19242,City_42,192420
19243,Customer_19243,City_43,192430
19244,Customer_19244,City_44,192440
19245,Customer_19245,City_45,192450
19246,Customer_19246,City_46,192460
19247,Customer_19247,City_47,192470
19248,Customer_19248,City_48,192480
19249,Customer_19249,City_49,192490
19250,Customer_19250,City_50,192500
19251,Customer_19251,City_51,192510
19252,Customer_19252,City_52,192520
19253,Customer_19253,City_53,192530
19254,Customer_19254,City_54,192540
19255,Customer_19255,City_55,192550
19256,Customer_19256,City_56,192560
19257,Customer_19257,City_57,192570
19258,Customer_19258,City_58,192580
19259,Customer_19259,City_59,192590
19260,Customer_19260,City_60,192600
19261,Customer_19261,City_61,192610
19262,Customer_19262,City_62,192620
19263,Customer_19263,City_63,192630
19264,Customer_19264,City_64,192640
19265,Customer_19265,City_65,192650
19266,Customer_19266,City_66,192660
19267,Customer_19267,City_67,192670
19268,Customer_19268,City_68,192680
19269,Customer_19269,City_69,192690
19270,Customer_19270,City_70,192700
19271,Customer_19271,City_71,192710
19272,Customer_19272,City_72,192720
19273,Customer_19273,City_73,192730
19274,Customer_19274,City_74,192740
19275,Customer_19275,City_75,192750
19276,Customer_19276,City_76,192760
19277,Customer_19277,City_77,192770
19278,Customer_19278,City_78,192780
19279,Customer_19279,City_79,192790
19280,Customer_19280,City_80,192800
19281,Customer_19281,City_81,192810
19282,Customer_19282,City_82,192820
19283,Customer_19283,City_83,192830
19284,Customer_19284,City_84,192840
19285,Customer_19285,City_85,192850
19286,Customer_19286,City_86,192860
19287,Customer_19287,City_87,192870
19288,Customer_19288,City_88,192880
19289,Customer_19289,City_89,192890
19290,Customer_19290,City_90,192900
19291,Customer_19291,City_91,192910
19292,Customer_19292,City_92,192920
19293,Customer_19293,City_93,192930
19294,Customer_19294,City_94,192940
19295,Customer_19295,City_95,192950
19296,Customer_19296,City_96,192960
19297,Customer_19297,City_97,192970
19298,Customer_19298,City_98,192980
19299,Customer_19299,City_99,192990
19300,Customer_19300,City_0,193000
19301,Customer_19301,City_1,193010
19302,Customer_19302,City_2,193020
19303,Customer_19303,City_3,193030
19304,Customer_19304,City_4,193040
19305,Customer_19305,City_5,193050
19306,Customer_19306,City_6,193060
19307,Customer_19307,City_7,193070
19308,Customer_19308,City_8,193080
19309,Customer_19309,City_9,193090
19310,Customer_19310,City_10,193100
19311,Customer_19311,City_11,193110
19312,Customer_19312,City_12,193120
19313,Customer_19313,City_13,193130
19314,Customer_19314,City_14,193140
19315,Customer_19315,City_15,193150
19316,Customer_19316,City_16,193160
19317,Customer_19317,City_17,193170
19318,Customer_19318,City_18,193180
19319,Customer_19319,City_19,193190
19320,Customer_19320,City_20,193200
19321,Customer_19321,City_21,193210
19322,Customer_19322,City_22,193220
19323,Customer_19323,City_23,193230
19324,Customer_19324,City_24,193240
19325,Customer_19325,City_25,193250
19326,Customer_19326,City_26,193260
19327,Customer_19327,City_27,193270
19328,Customer_19328,City_28,193280
19329,Customer_19329,City_29,193290
19330,Customer_19330,City_30,193300
19331,Customer_19331,City_31,193310
19332,Customer_19332,City_32,193320
19333,Customer_19333,City_33,193330
19334,Customer_19334,City_34,193340
19335,Customer_19335,City_35,193350
19336,Customer_19336,City_36,193360
19337,Customer_19337,City_37,193370
19338,Customer_19338,City_38,193380
19339,Customer_19339,City_39,193390
19340,Customer_19340,City_40,193400
19341,Customer_19341,City_41,193410
19342,Customer_19342,City_42,193420
19343,Customer_19343,City_43,193430
19344,Customer_19344,City_44,193440
19345,Customer_19345,City_45,193450
19346,Customer_19346,City_46,193460
19347,Customer_19347,City_47,193470
19348,Customer_19348,City_48,193480
19349,Customer_19349,City_49,193490
19350,Customer_19350,City_50,193500
19351,Customer_19351,City_51,193510
19352,Customer_19352,City_52,193520
19353,Customer_19353,City_53,193530
19354,Customer_19354,City_54,193540
19355,Customer_19355,City_55,193550
19356,Customer_19356,City_56,193560
19357,Customer_19357,City_57,193570
19358,Customer_19358,City_58,193580
19359,Customer_19359,City_59,193590
19360,Customer_19360,City_60,193600
19361,Customer_19361,City_61,193610
19362,Customer_19362,City_62,193620
19363,Customer_19363,City_63,193630
19364,Customer_19364,City_64,193640
19365,Customer_19365,City_65,193650
19366,Customer_19366,City_66,193660
19367,Customer_19367,City_67,193670
19368,Customer_19368,City_68,193680
19369,Customer_19369,City_69,193690
19370,Customer_19370,City_70,193700
19371,Customer_19371,City_71,193710
19372,Customer_19372,City_72,193720
19373,Customer_19373,City_73,193730
19374,Customer_19374,City_74,193740
19375,Customer_19375,City_75,193750
19376,Customer_19376,City_76,193760
19377,Customer_19377,City_77,193770
19378,Customer_19378,City_78,193780
19379,Customer_19379,City_79,193790
19380,Customer_19380,City_80,193800
19381,Customer_19381,City_81,193810
19382,Customer_19382,City_82,193820
19383,Customer_19383,City_83,193830
19384,Customer_19384,City_84,193840
19385,Customer_19385,City_85,193850
19386,Customer_19386,City_86,193860
19387,Customer_19387,City_87,193870
19388,Customer_19388,City_88,193880
19389,Customer_19389,City_89,193890
19390,Customer_19390,City_90,193900
19391,Customer_19391,City_91,193910
19392,Customer_19392,City_92,193920
19393,Customer_19393,City_93,193930
19394,Customer_19394,City_94,193940
19395,Customer_19395,City_95,193950
19396,Customer_19396,City_96,193960
19397,Customer_19397,City_97,193970
19398,Customer_19398,City_98,193980
19399,Customer_19399,City_99,193990
19400,Customer_19400,City_0,194000
19401,Customer_19401,City_1,194010
19402,Customer_19402,City_2,194020
19403,Customer_19403,City_3,194030
19404,Customer_19404,City_4,194040
19405,Customer_19405,City_5,194050
19406,Customer_19406,City_6,194060
19407,Customer_19407,City_7,194070
19408,Customer_19408,City_8,194080
19409,Customer_19409,City_9,194090
19410,Customer_19410,City_10,194100
19411,Customer_19411,City_11,194110
19412,Customer_19412,City_12,194120
19413,Customer_19413,City_13,194130
19414,Customer_19414,City_14,194140
19415,Customer_19415,City_15,194150
19416,Customer_19416,City_16,194160
19417,Customer_19417,City_17,194170
19418,Customer_19418,City_18,194180
19419,Customer_19419,City_19,194190
19420,Customer_19420,City_20,194200
19421,Customer_19421,City_21,194210
19422,Customer_19422,City_22,194220
19423,Customer_19423,City_23,194230
19424,Customer_19424,City_24,194240
19425,Customer_19425,City_25,194250
19426,Customer_19426,City_26,194260
19427,Customer_19427,City_27,194270
19428,Customer_19428,City_28,194280
19429,Customer_19429,City_29,194290
19430,Customer_19430,City_30,194300
19431,Customer_19431,City_31,194310
19432,Customer_19432,City_32,194320
19433,Customer_19433,City_33,194330
19434,Customer_19434,City_34,194340
19435,Customer_19435,City_35,194350
19436,Customer_19436,City_36,194360
19437,Customer_19437,City_37,194370
19438,Customer_19438,City_38,194380
19439,Customer_19439,City_39,194390
19440,Customer_19440,City_40,194400
19441,Customer_19441,City_41,194410
19442,Customer_19442,City_42,194420
19443,Customer_19443,City_43,194430
19444,Customer_19444,City_44,194440
19445,Customer_19445,City_45,194450
19446,Customer_19446,City_46,194460
19447,Customer_19447,City_47,194470
19448,Customer_19448,City_48,194480
19449,Customer_19449,City_49,194490
19450,Customer_19450,City_50,194500
19451,Customer_19451,City_51,194510
19452,Customer_19452,City_52,194520
19453,Customer_19453,City_53,194530
19454,Customer_19454,City_54,194540
19455,Customer_19455,City_55,194550
19456,Customer_19456,City_56,194560
19457,Customer_19457,City_57,194570
19458,Customer_19458,City_58,194580
19459,Customer_19459,City_59,194590
19460,Customer_19460,City_60,194600
19461,Customer_19461,City_61,194610
19462,Customer_19462,City_62,194620
19463,Customer_19463,City_63,194630
19464,Customer_19464,City_64,194640
19465,Customer_19465,City_65,194650
19466,Customer_19466,City_66,194660
19467,Customer_19467,City_67,194670
19468,Customer_19468,City_68,194680
19469,Customer_19469,City_69,194690
19470,Customer_19470,City_70,194700
19471,Customer_19471,City_71,194710
19472,Customer_19472,City_72,194720
19473,Customer_19473,City_73,194730
19474,Customer_19474,City_74,194740
19475,Customer_19475,City_75,194750
19476,Customer_19476,City_76,194760
19477,Customer_19477,City_77,194770
19478,Customer_19478,City_78,194780
19479,Customer_19479,City_79,194790
19480,Customer_19480,City_80,194800
19481,Customer_19481,City_81,194810
19482,Customer_19482,City_82,194820
19483,Customer_19483,City_83,194830
19484,Customer_19484,City_84,194840
19485,Customer_19485,City_85,194850
19486,Customer_19486,City_86,194860
19487,Customer_19487,City_87,194870
19488,Customer_19488,City_88,194880
19489,Customer_19489,City_89,194890
19490,Customer_19490,City_90,194900
19491,Customer_19491,City_91,194910
19492,Customer_19492,City_92,194920
19493,Customer_19493,City_93,194930
19494,Customer_19494,City_94,194940
19495,Customer_19495,City_95,194950
19496,Customer_19496,City_96,194960
19497,Customer_19497,City_97,194970
19498,Customer_19498,City_98,194980
19499,Customer_19499,City_99,194990
19500,Customer_19500,City_0,195000
19501,Customer_19501,City_1,195010
19502,Customer_19502,City_2,195020
19503,Customer_19503,City_3,195030
19504,Customer_19504,City_4,195040
19505,Customer_19505,City_5,195050
19506,Customer_19506,City_6,195060
19507,Customer_19507,City_7,195070
19508,Customer_19508,City_8,195080
19509,Customer_19509,City_9,195090
19510,Customer_19510,City_10,195100
19511,Customer_19511,City_11,195110
19512,Customer_19512,City_12,195120
19513,Customer_19513,City_13,195130
19514,Customer_19514,City_14,195140
19515,Customer_19515,City_15,195150
19516,Customer_19516,City_16,195160
19517,Customer_19517,City_17,195170
19518,Customer_19518,City_18,195180
19519,Customer_19519,City_19,195190
19520,Customer_19520,City_20,195200
19521,Customer_19521,City_21,195210
19522,Customer_19522,City_22,195220
19523,Customer_19523,City_23,195230
19524,Customer_19524,City_24,195240
19525,Customer_19525,City_25,195250
19526,Customer_19526,City_26,195260
19527,Customer_19527,City_27,195270
19528,Customer_19528,City_28,195280
19529,Customer_19529,City_29,195290
19530,Customer_19530,City_30,195300
19531,Customer_19531,City_31,195310
19532,Customer_19532,City_32,195320
19533,Customer_19533,City_33,195330
19534,Customer_19534,City_34,195340
19535,Customer_19535,City_35,195350
19536,Customer_19536,City_36,195360
19537,Customer_19537,City_37,195370
19538,Customer_19538,City_38,195380
19539,Customer_19539,City_39,195390
19540,Customer_19540,City_40,195400
19541,Customer_19541,City_41,195410
19542,Customer_19542,City_42,195420
19543,Customer_19543,City_43,195430
19544,Customer_19544,City_44,195440
19545,Customer_19545,City_45,195450
19546,Customer_19546,City_46,195460
19547,Customer_19547,City_47,195470
19548,Customer_19548,City_48,195480
19549,Customer_19549,City_49,195490
19550,Customer_19550,City_50,195500
19551,Customer_19551,City_51,195510
19552,Customer_19552,City_52,195520
19553,Customer_19553,City_53,195530
19554,Customer_19554,City_54,195540
19555,Customer_19555,City_55,195550
19556,Customer_19556,City_56,195560
19557,Customer_19557,City_57,195570
19558,Customer_19558,City_58,195580
19559,Customer_19559,City_59,195590
19560,Customer_19560,City_60,195600
19561,Customer_19561,City_61,195610
19562,Customer_19562,City_62,195620
19563,Customer_19563,City_63,195630
19564,Customer_19564,City_64,195640
19565,Customer_19565,City_65,195650
19566,Customer_19566,City_66,195660
19567,Customer_19567,City_67,195670
19568,Customer_19568,City_68,195680
19569,Customer_19569,City_69,195690
19570,Customer_19570,City_70,195700
19571,Customer_19571,City_71,195710
19572,Customer_19572,City_72,195720
19573,Customer_19573,City_73,195730
19574,Customer_19574,City_74,195740
19575,Customer_19575,City_75,195750
19576,Customer_19576,City_76,195760
19577,Customer_19577,City_77,195770
19578,Customer_19578,City_78,195780
19579,Customer_19579,City_79,195790
19580,Customer_19580,City_80,195800
19581,Customer_19581,City_81,195810
19582,Customer_19582,City_82,195820
19583,Customer_19583,City_83,195830
19584,Customer_19584,City_84,195840
